"time","units","value","year","month","model","experiment","variable","ensemble","method_used"
18710616,"mol m-3",0.218499168753624,"1871","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18710716.5,"mol m-3",0.217739194631577,"1871","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18710816.5,"mol m-3",0.216801390051842,"1871","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18710916,"mol m-3",0.216813996434212,"1871","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18711016.5,"mol m-3",0.217095971107483,"1871","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18711116,"mol m-3",0.217575371265411,"1871","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18711216.5,"mol m-3",0.218933910131454,"1871","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720116.5,"mol m-3",0.22013533115387,"1872","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720215,"mol m-3",0.219992250204086,"1872","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720316.5,"mol m-3",0.219771385192871,"1872","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720416,"mol m-3",0.219062611460686,"1872","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720516.5,"mol m-3",0.21873964369297,"1872","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720616,"mol m-3",0.218867927789688,"1872","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720716.5,"mol m-3",0.217712700366974,"1872","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720816.5,"mol m-3",0.216559320688248,"1872","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18720916,"mol m-3",0.216457113623619,"1872","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18721016.5,"mol m-3",0.216639444231987,"1872","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18721116,"mol m-3",0.216955125331879,"1872","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18721216.5,"mol m-3",0.218285724520683,"1872","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730116.5,"mol m-3",0.218932077288628,"1873","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730215,"mol m-3",0.218478679656982,"1873","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730316.5,"mol m-3",0.218382805585861,"1873","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730416,"mol m-3",0.217926904559135,"1873","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730516.5,"mol m-3",0.217867940664291,"1873","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730616,"mol m-3",0.217667013406754,"1873","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730716.5,"mol m-3",0.216465964913368,"1873","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730816.5,"mol m-3",0.215724289417267,"1873","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18730916,"mol m-3",0.215873062610626,"1873","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18731016.5,"mol m-3",0.21607705950737,"1873","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18731116,"mol m-3",0.216297075152397,"1873","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18731216.5,"mol m-3",0.217667803168297,"1873","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740116.5,"mol m-3",0.218637153506279,"1874","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740215,"mol m-3",0.218602493405342,"1874","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740316.5,"mol m-3",0.21857362985611,"1874","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740416,"mol m-3",0.218440726399422,"1874","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740516.5,"mol m-3",0.218601748347282,"1874","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740616,"mol m-3",0.218852981925011,"1874","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740716.5,"mol m-3",0.217420548200607,"1874","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740816.5,"mol m-3",0.216437116265297,"1874","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18740916,"mol m-3",0.21639496088028,"1874","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18741016.5,"mol m-3",0.216640681028366,"1874","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18741116,"mol m-3",0.217019885778427,"1874","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18741216.5,"mol m-3",0.218283623456955,"1874","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750116.5,"mol m-3",0.218892574310303,"1875","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750215,"mol m-3",0.218653008341789,"1875","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750316.5,"mol m-3",0.218520522117615,"1875","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750416,"mol m-3",0.218250155448914,"1875","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750516.5,"mol m-3",0.218236461281776,"1875","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750616,"mol m-3",0.21829842031002,"1875","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750716.5,"mol m-3",0.217353254556656,"1875","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750816.5,"mol m-3",0.216370269656181,"1875","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18750916,"mol m-3",0.216219887137413,"1875","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18751016.5,"mol m-3",0.216467455029488,"1875","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18751116,"mol m-3",0.217020586133003,"1875","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18751216.5,"mol m-3",0.218128561973572,"1875","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760116.5,"mol m-3",0.219165816903114,"1876","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760215,"mol m-3",0.219030782580376,"1876","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760316.5,"mol m-3",0.218880385160446,"1876","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760416,"mol m-3",0.218469873070717,"1876","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760516.5,"mol m-3",0.218508422374725,"1876","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760616,"mol m-3",0.218545660376549,"1876","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760716.5,"mol m-3",0.21746689081192,"1876","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760816.5,"mol m-3",0.21650131046772,"1876","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18760916,"mol m-3",0.216546565294266,"1876","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18761016.5,"mol m-3",0.216774582862854,"1876","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18761116,"mol m-3",0.217246621847153,"1876","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18761216.5,"mol m-3",0.218296572566032,"1876","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770116.5,"mol m-3",0.219385415315628,"1877","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770215,"mol m-3",0.219431757926941,"1877","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770316.5,"mol m-3",0.219087451696396,"1877","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770416,"mol m-3",0.218985751271248,"1877","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770516.5,"mol m-3",0.218661651015282,"1877","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770616,"mol m-3",0.21871691942215,"1877","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770716.5,"mol m-3",0.217576861381531,"1877","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770816.5,"mol m-3",0.216318234801292,"1877","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18770916,"mol m-3",0.216284647583961,"1877","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18771016.5,"mol m-3",0.21658793091774,"1877","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18771116,"mol m-3",0.216901317238808,"1877","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18771216.5,"mol m-3",0.218143373727798,"1877","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780116.5,"mol m-3",0.218949139118195,"1878","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780215,"mol m-3",0.218544200062752,"1878","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780316.5,"mol m-3",0.218091115355492,"1878","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780416,"mol m-3",0.217991441488266,"1878","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780516.5,"mol m-3",0.218031525611877,"1878","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780616,"mol m-3",0.218030750751495,"1878","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780716.5,"mol m-3",0.216937437653542,"1878","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780816.5,"mol m-3",0.216063320636749,"1878","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18780916,"mol m-3",0.215799599885941,"1878","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18781016.5,"mol m-3",0.216128677129745,"1878","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18781116,"mol m-3",0.216438442468643,"1878","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18781216.5,"mol m-3",0.21775895357132,"1878","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790116.5,"mol m-3",0.218780562281609,"1879","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790215,"mol m-3",0.218581527471542,"1879","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790316.5,"mol m-3",0.218342214822769,"1879","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790416,"mol m-3",0.218016773462296,"1879","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790516.5,"mol m-3",0.217889547348022,"1879","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790616,"mol m-3",0.217690855264664,"1879","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790716.5,"mol m-3",0.216731458902359,"1879","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790816.5,"mol m-3",0.215878829360008,"1879","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18790916,"mol m-3",0.215619191527367,"1879","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18791016.5,"mol m-3",0.215892046689987,"1879","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18791116,"mol m-3",0.216055974364281,"1879","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18791216.5,"mol m-3",0.2171531021595,"1879","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800116.5,"mol m-3",0.217986509203911,"1880","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800215,"mol m-3",0.218257427215576,"1880","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800316.5,"mol m-3",0.217748433351517,"1880","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800416,"mol m-3",0.217331886291504,"1880","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800516.5,"mol m-3",0.217334046959877,"1880","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800616,"mol m-3",0.217294946312904,"1880","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800716.5,"mol m-3",0.216125473380089,"1880","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800816.5,"mol m-3",0.215063691139221,"1880","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18800916,"mol m-3",0.21497143805027,"1880","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18801016.5,"mol m-3",0.215365558862686,"1880","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18801116,"mol m-3",0.215775325894356,"1880","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18801216.5,"mol m-3",0.217066198587418,"1880","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810116.5,"mol m-3",0.217913433909416,"1881","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810215,"mol m-3",0.217709094285965,"1881","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810316.5,"mol m-3",0.2175532579422,"1881","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810416,"mol m-3",0.217191502451897,"1881","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810516.5,"mol m-3",0.217250868678093,"1881","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810616,"mol m-3",0.217435657978058,"1881","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810716.5,"mol m-3",0.216475799679756,"1881","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810816.5,"mol m-3",0.215463176369667,"1881","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18810916,"mol m-3",0.215531662106514,"1881","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18811016.5,"mol m-3",0.216133460402489,"1881","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18811116,"mol m-3",0.216584771871567,"1881","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18811216.5,"mol m-3",0.217961028218269,"1881","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820116.5,"mol m-3",0.218601822853088,"1882","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820215,"mol m-3",0.218425467610359,"1882","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820316.5,"mol m-3",0.217907816171646,"1882","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820416,"mol m-3",0.217416629195213,"1882","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820516.5,"mol m-3",0.2172010242939,"1882","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820616,"mol m-3",0.216869369149208,"1882","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820716.5,"mol m-3",0.215992480516434,"1882","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820816.5,"mol m-3",0.21506455540657,"1882","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18820916,"mol m-3",0.215000569820404,"1882","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18821016.5,"mol m-3",0.215327188372612,"1882","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18821116,"mol m-3",0.215842559933662,"1882","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18821216.5,"mol m-3",0.217104092240334,"1882","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830116.5,"mol m-3",0.218045949935913,"1883","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830215,"mol m-3",0.217878520488739,"1883","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830316.5,"mol m-3",0.217101737856865,"1883","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830416,"mol m-3",0.216653898358345,"1883","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830516.5,"mol m-3",0.216658875346184,"1883","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830616,"mol m-3",0.216543540358543,"1883","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830716.5,"mol m-3",0.215688705444336,"1883","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830816.5,"mol m-3",0.214632958173752,"1883","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18830916,"mol m-3",0.21431864798069,"1883","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18831016.5,"mol m-3",0.21435110270977,"1883","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18831116,"mol m-3",0.214484542608261,"1883","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18831216.5,"mol m-3",0.215618342161179,"1883","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840116.5,"mol m-3",0.2162946164608,"1884","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840215,"mol m-3",0.216151863336563,"1884","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840316.5,"mol m-3",0.216014862060547,"1884","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840416,"mol m-3",0.215479761362076,"1884","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840516.5,"mol m-3",0.21564869582653,"1884","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840616,"mol m-3",0.215463310480118,"1884","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840716.5,"mol m-3",0.214291259646416,"1884","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840816.5,"mol m-3",0.213192939758301,"1884","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18840916,"mol m-3",0.212833166122437,"1884","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18841016.5,"mol m-3",0.213188216090202,"1884","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18841116,"mol m-3",0.213684558868408,"1884","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18841216.5,"mol m-3",0.215079143643379,"1884","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850116.5,"mol m-3",0.215912625193596,"1885","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850215,"mol m-3",0.21562884747982,"1885","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850316.5,"mol m-3",0.215444728732109,"1885","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850416,"mol m-3",0.214932382106781,"1885","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850516.5,"mol m-3",0.21478845179081,"1885","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850616,"mol m-3",0.214771434664726,"1885","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850716.5,"mol m-3",0.213899746537209,"1885","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850816.5,"mol m-3",0.213010996580124,"1885","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18850916,"mol m-3",0.212998449802399,"1885","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18851016.5,"mol m-3",0.213202461600304,"1885","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18851116,"mol m-3",0.213613569736481,"1885","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18851216.5,"mol m-3",0.214757218956947,"1885","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860116.5,"mol m-3",0.215454384684563,"1886","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860215,"mol m-3",0.215586334466934,"1886","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860316.5,"mol m-3",0.215672239661217,"1886","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860416,"mol m-3",0.215553686022758,"1886","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860516.5,"mol m-3",0.215603545308113,"1886","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860616,"mol m-3",0.215613886713982,"1886","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860716.5,"mol m-3",0.214680880308151,"1886","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860816.5,"mol m-3",0.213502496480942,"1886","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18860916,"mol m-3",0.213194981217384,"1886","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18861016.5,"mol m-3",0.213800758123398,"1886","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18861116,"mol m-3",0.214324295520782,"1886","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18861216.5,"mol m-3",0.215909570455551,"1886","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18870116.5,"mol m-3",0.216914042830467,"1887","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18870215,"mol m-3",0.216604664921761,"1887","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18870316.5,"mol m-3",0.21603949368,"1887","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18870416,"mol m-3",0.215041011571884,"1887","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
18870516.5,"mol m-3",0.214396700263023,"1887","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
